Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
43.0,No,Travel_Rarely,823,Research & Development,6,3,Medical,1,1866,1,81,2,5,Manager,3,Married,19392,22539,7,Y,No,13,3,4,80,0,21,2,3,16,12,6,14
48.0,No,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1,1867,4,91,2,5,Research Director,2,Married,19665,13583,4,Y,No,12,3,4,80,0,29,3,3,22,10,12,9
29.0,Yes,Travel_Frequently,459,Research & Development,24,2,Life Sciences,1,1868,4,73,2,1,Research Scientist,4,Single,2439,14753,1,Y,Yes,24,4,2,80,0,1,3,2,1,0,1,0
46.0,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,1,1869,3,64,3,3,Sales Executive,2,Married,7314,14011,5,Y,No,21,4,3,80,3,14,2,3,8,7,0,7
27.0,No,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,1,1870,4,77,2,1,Research Scientist,1,Married,4774,23844,0,Y,No,19,3,4,80,1,8,2,2,7,6,7,3
39.0,No,Travel_Rarely,835,Research & Development,19,4,Other,1,1871,4,41,3,2,Research Scientist,4,Divorced,3902,5141,8,Y,No,14,3,2,80,3,7,2,3,2,2,2,2
55.0,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1,1873,2,98,2,1,Research Scientist,4,Married,2662,7975,8,Y,No,20,4,2,80,1,19,2,4,5,2,0,4
28.0,No,Travel_Rarely,1172,Sales,3,3,Medical,1,1875,2,78,3,1,Sales Representative,2,Married,2856,3692,1,Y,No,19,3,4,80,1,1,3,3,1,0,0,0
30.0,Yes,Travel_Rarely,945,Sales,9,3,Medical,1,1876,2,89,3,1,Sales Representative,4,Single,1081,16019,1,Y,No,13,3,3,80,0,1,3,2,1,0,0,0
22.0,Yes,Travel_Rarely,391,Research & Development,7,1,Life Sciences,1,1878,4,75,3,1,Research Scientist,2,Single,2472,26092,1,Y,Yes,23,4,1,80,0,1,2,3,1,0,0,0
