Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
39.0,No,Non-Travel,792,Research & Development,1,3,Life Sciences,1,1737,4,77,3,2,Laboratory Technician,4,Married,6472,8989,1,Y,Yes,15,3,4,80,1,9,2,3,9,8,5,8
32.0,No,Travel_Rarely,371,Sales,19,3,Life Sciences,1,1739,4,80,1,3,Sales Executive,3,Married,9610,3840,3,Y,No,13,3,3,80,1,10,2,1,4,3,0,2
40.0,No,Travel_Rarely,611,Sales,7,4,Medical,1,1740,2,88,3,5,Manager,2,Single,19833,4349,1,Y,No,14,3,2,80,0,21,3,2,21,8,12,8
45.0,No,Travel_Rarely,176,Human Resources,4,3,Life Sciences,1,1744,3,56,1,3,Human Resources,3,Married,9756,6595,4,Y,No,21,4,3,80,2,9,2,4,5,0,0,3
30.0,No,Travel_Frequently,1312,Research & Development,2,4,Technical Degree,1,1745,4,78,2,1,Research Scientist,1,Single,4968,26427,0,Y,No,16,3,4,80,0,10,2,3,9,7,0,7
24.0,No,Travel_Frequently,897,Human Resources,10,3,Medical,1,1746,1,59,3,1,Human Resources,4,Married,2145,2097,0,Y,No,14,3,4,80,1,3,2,3,2,2,2,1
30.0,Yes,Travel_Frequently,600,Human Resources,8,3,Human Resources,1,1747,3,66,2,1,Human Resources,4,Divorced,2180,9732,6,Y,No,11,3,3,80,1,6,0,2,4,2,1,2
31.0,No,Travel_Rarely,1003,Sales,5,3,Technical Degree,1,1749,1,51,3,2,Sales Executive,3,Married,8346,20943,1,Y,No,19,3,3,80,1,6,3,3,5,2,0,2
27.0,No,Travel_Rarely,1054,Research & Development,8,3,Medical,1,1751,3,67,3,1,Research Scientist,4,Single,3445,6152,1,Y,No,11,3,3,80,0,6,5,2,6,2,1,4
29.0,Yes,Travel_Rarely,428,Sales,9,3,Marketing,1,1752,2,52,1,1,Sales Representative,2,Single,2760,14630,1,Y,No,13,3,3,80,0,2,3,3,2,2,2,2
