Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
52.0,No,Travel_Rarely,258,Research & Development,8,4,Other,1,1409,3,54,3,1,Laboratory Technician,1,Married,2950,17363,9,Y,No,13,3,3,80,0,12,2,1,5,4,0,4
37.0,No,Travel_Rarely,1462,Research & Development,11,3,Medical,1,1411,1,94,3,1,Laboratory Technician,3,Single,3629,19106,4,Y,No,18,3,1,80,0,8,6,3,3,2,0,2
35.0,No,Travel_Frequently,200,Research & Development,18,2,Life Sciences,1,1412,3,60,3,3,Manufacturing Director,4,Single,9362,19944,2,Y,No,11,3,3,80,0,10,2,3,2,2,2,2
25.0,No,Travel_Rarely,949,Research & Development,1,3,Technical Degree,1,1415,1,81,3,1,Laboratory Technician,4,Married,3229,4910,4,Y,No,11,3,2,80,1,7,2,2,3,2,0,2
26.0,No,Travel_Rarely,652,Research & Development,7,3,Other,1,1417,3,100,4,1,Laboratory Technician,1,Single,3578,23577,0,Y,No,12,3,4,80,0,8,2,3,7,7,0,7
29.0,No,Travel_Rarely,332,Human Resources,17,3,Other,1,1419,2,51,2,3,Human Resources,1,Single,7988,9769,1,Y,No,13,3,1,80,0,10,3,2,10,9,0,9
49.0,Yes,Travel_Frequently,1475,Research & Development,28,2,Life Sciences,1,1420,1,97,2,2,Laboratory Technician,1,Single,4284,22710,3,Y,No,20,4,1,80,0,20,2,3,4,3,1,3
29.0,Yes,Travel_Frequently,337,Research & Development,14,1,Other,1,1421,3,84,3,3,Healthcare Representative,4,Single,7553,22930,0,Y,Yes,12,3,1,80,0,9,1,3,8,7,7,7
54.0,No,Travel_Rarely,971,Research & Development,1,3,Medical,1,1422,4,54,3,4,Research Director,4,Single,17328,5652,6,Y,No,19,3,4,80,0,29,3,2,20,7,12,7
58.0,No,Travel_Rarely,1055,Research & Development,1,3,Medical,1,1423,4,76,3,5,Research Director,1,Married,19701,22456,3,Y,Yes,21,4,3,80,1,32,3,3,9,8,1,5
