Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
58.0,No,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,1837,1,87,3,4,Research Director,3,Married,15787,21624,2,Y,Yes,14,3,2,80,0,23,3,3,2,2,2,2
18.0,No,Non-Travel,1431,Research & Development,14,3,Medical,1,1839,2,33,3,1,Research Scientist,3,Single,1514,8018,1,Y,No,16,3,3,80,0,0,4,1,0,0,0,0
31.0,Yes,Travel_Rarely,359,Human Resources,18,5,Human Resources,1,1842,4,89,4,1,Human Resources,1,Married,2956,21495,0,Y,No,17,3,3,80,0,2,4,3,1,0,0,0
29.0,Yes,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,1844,1,56,2,1,Human Resources,1,Divorced,2335,3157,4,Y,Yes,15,3,4,80,3,4,3,3,2,2,2,0
45.0,No,Non-Travel,589,Sales,2,4,Life Sciences,1,1845,3,67,3,2,Sales Executive,3,Married,5154,19665,4,Y,No,22,4,2,80,2,10,3,4,8,7,5,7
36.0,No,Travel_Rarely,430,Research & Development,2,4,Other,1,1847,4,73,3,2,Research Scientist,2,Married,6962,19573,4,Y,Yes,22,4,4,80,1,15,2,3,1,0,0,0
43.0,No,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,1849,1,92,3,2,Sales Executive,4,Married,5675,19246,1,Y,No,20,4,3,80,1,7,5,3,7,7,7,7
27.0,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,1,1850,4,53,3,1,Laboratory Technician,4,Single,2379,19826,0,Y,Yes,14,3,3,80,0,6,3,2,5,4,0,2
29.0,No,Travel_Frequently,574,Research & Development,20,1,Medical,1,1852,4,40,3,1,Laboratory Technician,4,Married,3812,7003,1,Y,No,13,3,2,80,0,11,3,4,11,8,3,10
32.0,No,Travel_Frequently,1318,Sales,10,4,Marketing,1,1853,4,79,3,2,Sales Executive,4,Single,4648,26075,8,Y,No,13,3,3,80,0,4,2,4,0,0,0,0
