Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
35.0,No,Travel_Rarely,1402,Sales,28,4,Life Sciences,1,1554,2,98,2,1,Sales Representative,3,Married,2430,26204,0,Y,No,23,4,1,80,2,6,5,3,5,3,4,2
32.0,No,Travel_Rarely,824,Research & Development,5,2,Life Sciences,1,1555,4,67,2,2,Research Scientist,2,Married,5878,15624,3,Y,No,12,3,1,80,1,12,2,3,7,1,2,5
36.0,No,Travel_Rarely,1157,Sales,2,4,Life Sciences,1,1556,3,70,3,1,Sales Representative,4,Single,2644,17001,3,Y,Yes,21,4,4,80,0,7,3,2,3,2,1,2
48.0,No,Travel_Rarely,492,Sales,16,4,Life Sciences,1,1557,3,96,3,2,Sales Executive,3,Divorced,6439,13693,8,Y,No,14,3,3,80,1,18,2,3,8,7,7,7
29.0,No,Travel_Rarely,598,Research & Development,9,3,Life Sciences,1,1558,3,91,4,1,Research Scientist,3,Married,2451,22376,6,Y,No,18,3,1,80,2,5,2,2,1,0,0,0
33.0,No,Travel_Rarely,1242,Sales,8,4,Life Sciences,1,1560,1,46,3,2,Sales Executive,1,Married,6392,10589,2,Y,No,13,3,4,80,1,8,6,1,2,2,2,2
30.0,Yes,Travel_Rarely,740,Sales,1,3,Life Sciences,1,1562,2,64,2,2,Sales Executive,1,Married,9714,5323,1,Y,No,11,3,4,80,1,10,4,3,10,8,6,7
38.0,No,Travel_Frequently,888,Human Resources,10,4,Human Resources,1,1563,3,71,3,2,Human Resources,3,Married,6077,14814,3,Y,No,11,3,3,80,0,10,2,3,6,3,1,2
35.0,No,Travel_Rarely,992,Research & Development,1,3,Medical,1,1564,4,68,2,1,Laboratory Technician,1,Single,2450,21731,1,Y,No,19,3,2,80,0,3,3,3,3,0,1,2
30.0,No,Travel_Rarely,1288,Sales,29,4,Technical Degree,1,1568,3,33,3,3,Sales Executive,2,Married,9250,17799,3,Y,No,12,3,2,80,1,9,3,3,4,2,1,3
