Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
23.0,No,Travel_Rarely,650,Research & Development,9,1,Medical,1,758,2,37,3,1,Laboratory Technician,1,Married,2500,4344,1,Y,No,14,3,4,80,1,5,2,4,4,3,0,2
39.0,No,Travel_Rarely,141,Human Resources,3,3,Human Resources,1,760,3,44,4,2,Human Resources,2,Married,6389,18767,9,Y,No,15,3,3,80,1,12,3,1,8,3,3,6
56.0,No,Travel_Rarely,832,Research & Development,9,3,Medical,1,762,3,81,3,4,Healthcare Representative,4,Married,11103,20420,7,Y,No,11,3,3,80,0,30,1,2,10,7,1,1
40.0,No,Travel_Rarely,804,Research & Development,2,1,Medical,1,763,4,86,2,1,Research Scientist,4,Single,2342,22929,0,Y,Yes,20,4,4,80,0,5,2,2,4,2,2,3
27.0,No,Travel_Rarely,975,Research & Development,7,3,Medical,1,764,4,55,2,2,Healthcare Representative,1,Single,6811,23398,8,Y,No,19,3,1,80,0,9,2,1,7,6,0,7
29.0,No,Travel_Rarely,1090,Sales,10,3,Marketing,1,766,4,83,3,1,Sales Representative,2,Divorced,2297,17967,1,Y,No,14,3,4,80,2,2,2,3,2,2,2,2
53.0,No,Travel_Rarely,346,Research & Development,6,3,Life Sciences,1,769,4,86,3,2,Laboratory Technician,4,Single,2450,10919,2,Y,No,17,3,4,80,0,19,4,3,2,2,2,2
35.0,No,Non-Travel,1225,Research & Development,2,4,Life Sciences,1,771,4,61,3,2,Healthcare Representative,1,Divorced,5093,4761,2,Y,No,11,3,1,80,1,16,2,4,1,0,0,0
32.0,No,Travel_Frequently,430,Research & Development,24,4,Life Sciences,1,772,1,80,3,2,Laboratory Technician,4,Married,5309,21146,1,Y,No,15,3,4,80,2,10,2,3,10,8,4,7
38.0,No,Travel_Rarely,268,Research & Development,2,5,Medical,1,773,4,92,3,1,Research Scientist,3,Married,3057,20471,6,Y,Yes,13,3,2,80,1,6,0,1,1,0,0,1
