Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
31.0,No,Non-Travel,587,Sales,2,4,Life Sciences,1,1324,4,57,3,3,Sales Executive,3,Divorced,9852,8935,1,Y,Yes,19,3,1,80,1,10,5,2,10,8,9,6
41.0,No,Non-Travel,256,Sales,10,2,Medical,1,1329,3,40,1,2,Sales Executive,2,Single,6151,22074,1,Y,No,13,3,1,80,0,19,4,3,19,2,11,9
31.0,Yes,Travel_Frequently,1060,Sales,1,3,Life Sciences,1,1331,4,54,3,1,Sales Representative,2,Single,2302,8319,1,Y,Yes,11,3,1,80,0,3,2,4,3,2,2,2
44.0,Yes,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1,1333,1,89,3,1,Laboratory Technician,1,Married,2362,14669,4,Y,No,12,3,3,80,0,10,4,4,3,2,1,2
42.0,No,Non-Travel,495,Research & Development,2,1,Life Sciences,1,1334,3,37,3,4,Manager,3,Married,17861,26582,0,Y,Yes,13,3,4,80,0,21,3,2,20,8,2,10
55.0,No,Travel_Rarely,282,Research & Development,2,2,Medical,1,1336,4,58,1,5,Manager,3,Married,19187,6992,4,Y,No,14,3,4,80,1,23,5,3,19,9,9,11
56.0,No,Travel_Rarely,206,Human Resources,8,4,Life Sciences,1,1338,4,99,3,5,Manager,2,Single,19717,4022,6,Y,No,14,3,1,80,0,36,4,3,7,3,7,7
40.0,No,Non-Travel,458,Research & Development,16,2,Life Sciences,1,1340,3,74,3,1,Research Scientist,3,Divorced,3544,8532,9,Y,No,16,3,2,80,1,6,0,3,4,2,0,0
34.0,No,Travel_Rarely,943,Research & Development,9,3,Life Sciences,1,1344,4,86,3,3,Healthcare Representative,4,Divorced,8500,5494,0,Y,No,11,3,4,80,1,10,0,2,9,7,1,6
40.0,No,Travel_Rarely,523,Research & Development,2,3,Life Sciences,1,1346,3,98,3,2,Research Scientist,4,Single,4661,22455,1,Y,No,13,3,3,80,0,9,4,3,9,8,8,8
