Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
44.0,No,Travel_Rarely,528,Human Resources,1,3,Life Sciences,1,1683,3,44,3,1,Human Resources,4,Divorced,3195,4167,4,Y,Yes,18,3,1,80,3,8,2,3,2,2,2,2
23.0,Yes,Travel_Rarely,1320,Research & Development,8,1,Medical,1,1684,4,93,2,1,Laboratory Technician,3,Single,3989,20586,1,Y,Yes,11,3,1,80,0,5,2,3,5,4,1,2
38.0,No,Travel_Rarely,1495,Research & Development,4,2,Medical,1,1687,4,87,3,1,Laboratory Technician,3,Married,3306,26176,7,Y,No,19,3,4,80,1,7,5,2,0,0,0,0
53.0,No,Travel_Rarely,1395,Research & Development,24,4,Medical,1,1689,2,48,4,3,Healthcare Representative,4,Married,7005,3458,3,Y,No,15,3,3,80,0,11,2,3,4,3,1,2
48.0,Yes,Travel_Frequently,708,Sales,7,2,Medical,1,1691,4,95,3,1,Sales Representative,3,Married,2655,11740,2,Y,Yes,11,3,3,80,2,19,3,3,9,7,7,7
32.0,Yes,Travel_Rarely,1259,Research & Development,2,4,Life Sciences,1,1692,4,95,3,1,Laboratory Technician,2,Single,1393,24852,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0
26.0,No,Non-Travel,786,Research & Development,7,3,Medical,1,1693,4,76,3,1,Laboratory Technician,4,Single,2570,11925,1,Y,No,20,4,3,80,0,7,5,3,7,7,5,7
55.0,No,Travel_Rarely,1441,Research & Development,22,3,Technical Degree,1,1694,1,94,2,1,Research Scientist,2,Divorced,3537,23737,5,Y,No,12,3,4,80,1,8,1,3,4,2,1,2
34.0,No,Travel_Rarely,1157,Research & Development,5,2,Medical,1,1696,2,57,2,2,Laboratory Technician,4,Married,3986,11912,1,Y,No,14,3,3,80,1,15,3,4,15,10,4,13
60.0,No,Travel_Rarely,370,Research & Development,1,4,Medical,1,1697,3,92,1,3,Healthcare Representative,4,Divorced,10883,20467,3,Y,No,20,4,3,80,1,19,2,4,1,0,0,0
