Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
41.0,No,Travel_Rarely,642,Research & Development,1,3,Life Sciences,1,1999,4,76,3,1,Research Scientist,4,Married,2782,21412,3,Y,No,22,4,1,80,1,12,3,3,5,3,1,0
47.0,No,Non-Travel,1162,Research & Development,1,1,Medical,1,2000,3,98,3,3,Research Director,2,Married,11957,17231,0,Y,No,18,3,1,80,2,14,3,1,13,8,5,12
35.0,No,Travel_Rarely,1490,Research & Development,11,4,Medical,1,2003,4,43,3,1,Laboratory Technician,3,Married,2660,20232,7,Y,Yes,11,3,3,80,1,5,3,3,2,2,2,2
22.0,No,Travel_Rarely,581,Research & Development,1,2,Life Sciences,1,2007,4,63,3,1,Research Scientist,3,Single,3375,17624,0,Y,No,12,3,4,80,0,4,2,4,3,2,1,2
35.0,No,Travel_Rarely,1395,Research & Development,9,4,Medical,1,2008,2,48,3,2,Research Scientist,3,Single,5098,18698,1,Y,No,19,3,2,80,0,10,5,3,10,7,0,8
33.0,No,Travel_Rarely,501,Research & Development,15,2,Medical,1,2009,2,95,3,2,Healthcare Representative,4,Married,4878,21653,0,Y,Yes,13,3,1,80,1,10,6,3,9,7,8,1
32.0,No,Travel_Rarely,267,Research & Development,29,4,Life Sciences,1,2010,3,49,2,1,Laboratory Technician,2,Single,2837,15919,1,Y,No,13,3,3,80,0,6,3,3,6,2,4,1
40.0,No,Travel_Rarely,543,Research & Development,1,4,Life Sciences,1,2012,1,83,3,1,Laboratory Technician,4,Married,2406,4060,8,Y,No,19,3,3,80,2,8,3,2,1,0,0,0
32.0,No,Travel_Rarely,234,Sales,1,4,Medical,1,2013,2,68,2,1,Sales Representative,2,Married,2269,18024,0,Y,No,14,3,2,80,1,3,2,3,2,2,2,2
39.0,No,Travel_Rarely,116,Research & Development,24,1,Life Sciences,1,2014,1,52,3,2,Research Scientist,4,Single,4108,5340,7,Y,No,13,3,1,80,0,18,2,3,7,7,1,7
