Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
53.0,No,Travel_Rarely,1070,Research & Development,3,4,Medical,1,386,3,45,3,4,Research Director,3,Married,17584,21016,3,Y,Yes,16,3,4,80,3,21,5,2,5,3,1,3
42.0,No,Travel_Rarely,635,Sales,1,1,Life Sciences,1,387,2,99,3,2,Sales Executive,3,Married,4907,24532,1,Y,No,25,4,3,80,0,20,3,3,20,16,11,6
29.0,No,Travel_Frequently,442,Sales,2,2,Life Sciences,1,388,2,44,3,2,Sales Executive,4,Single,4554,20260,1,Y,No,18,3,1,80,0,10,3,2,10,7,0,9
55.0,No,Travel_Rarely,147,Research & Development,20,2,Technical Degree,1,389,2,37,3,2,Laboratory Technician,4,Married,5415,15972,3,Y,Yes,19,3,4,80,1,12,4,3,10,7,0,8
26.0,No,Travel_Frequently,496,Research & Development,11,2,Medical,1,390,1,60,3,2,Healthcare Representative,1,Married,4741,22722,1,Y,Yes,13,3,3,80,1,5,3,3,5,3,3,3
37.0,No,Travel_Rarely,1372,Research & Development,1,3,Life Sciences,1,391,4,42,3,1,Research Scientist,4,Single,2115,15881,1,Y,No,12,3,2,80,0,17,3,3,17,12,5,7
44.0,Yes,Travel_Frequently,920,Research & Development,24,3,Life Sciences,1,392,4,43,3,1,Laboratory Technician,3,Divorced,3161,19920,3,Y,Yes,22,4,4,80,1,19,0,1,1,0,0,0
38.0,No,Travel_Rarely,688,Research & Development,23,4,Life Sciences,1,393,4,82,3,2,Healthcare Representative,4,Divorced,5745,18899,9,Y,No,14,3,2,80,1,10,2,3,2,2,1,2
26.0,Yes,Travel_Rarely,1449,Research & Development,16,4,Medical,1,394,1,45,3,1,Laboratory Technician,2,Divorced,2373,14180,2,Y,Yes,13,3,4,80,1,5,2,3,3,2,0,2
28.0,No,Travel_Rarely,1117,Research & Development,8,2,Life Sciences,1,395,4,66,3,1,Research Scientist,4,Single,3310,4488,1,Y,No,21,4,4,80,0,5,3,3,5,3,0,2
