Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
46.0,No,Travel_Rarely,406,Sales,3,1,Marketing,1,1124,1,52,3,4,Manager,3,Married,17465,15596,3,Y,No,12,3,4,80,1,23,3,3,12,9,4,9
38.0,No,Travel_Rarely,130,Sales,2,2,Marketing,1,1125,4,32,3,3,Sales Executive,2,Single,7351,20619,7,Y,No,16,3,3,80,0,10,2,3,1,0,0,0
43.0,No,Travel_Frequently,1082,Research & Development,27,3,Life Sciences,1,1126,3,83,3,3,Manufacturing Director,1,Married,10820,11535,8,Y,No,11,3,3,80,1,18,1,3,8,7,0,1
39.0,Yes,Travel_Frequently,203,Research & Development,2,3,Life Sciences,1,1127,1,84,3,4,Healthcare Representative,4,Divorced,12169,13547,7,Y,No,11,3,4,80,3,21,4,3,18,7,11,5
40.0,No,Travel_Rarely,1308,Research & Development,14,3,Medical,1,1128,3,44,2,5,Research Director,3,Single,19626,17544,1,Y,No,14,3,1,80,0,21,2,4,20,7,4,9
21.0,No,Travel_Rarely,984,Research & Development,1,1,Technical Degree,1,1131,4,70,2,1,Research Scientist,2,Single,2070,25326,1,Y,Yes,11,3,3,80,0,2,6,4,2,2,2,2
39.0,No,Non-Travel,439,Research & Development,9,3,Life Sciences,1,1132,3,70,3,2,Laboratory Technician,2,Single,6782,8770,9,Y,No,15,3,3,80,0,9,2,2,5,4,0,3
36.0,No,Non-Travel,217,Research & Development,18,4,Life Sciences,1,1133,1,78,3,2,Manufacturing Director,4,Single,7779,23238,2,Y,No,20,4,1,80,0,18,0,3,11,9,0,9
31.0,No,Travel_Frequently,793,Sales,20,3,Life Sciences,1,1135,3,67,4,1,Sales Representative,4,Married,2791,21981,0,Y,No,12,3,1,80,1,3,4,3,2,2,2,2
28.0,No,Travel_Rarely,1451,Research & Development,2,1,Life Sciences,1,1136,1,67,2,1,Research Scientist,2,Married,3201,19911,0,Y,No,17,3,1,80,0,6,2,1,5,3,0,4
