Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
24.0,No,Non-Travel,673,Research & Development,11,2,Other,1,26,1,96,4,2,Manufacturing Director,3,Divorced,4011,8232,0,Y,No,18,3,4,80,1,5,5,2,4,2,1,3
36.0,Yes,Travel_Rarely,1218,Sales,9,4,Life Sciences,1,27,3,82,2,1,Sales Representative,1,Single,3407,6986,7,Y,No,23,4,2,80,0,10,4,3,5,3,0,3
34.0,No,Travel_Rarely,419,Research & Development,7,4,Life Sciences,1,28,1,53,3,3,Research Director,2,Single,11994,21293,0,Y,No,11,3,3,80,0,13,4,3,12,6,2,11
21.0,No,Travel_Rarely,391,Research & Development,15,2,Life Sciences,1,30,3,96,3,1,Research Scientist,4,Single,1232,19281,1,Y,No,14,3,4,80,0,0,6,3,0,0,0,0
34.0,Yes,Travel_Rarely,699,Research & Development,6,1,Medical,1,31,2,83,3,1,Research Scientist,1,Single,2960,17102,2,Y,No,11,3,3,80,0,8,2,3,4,2,1,3
53.0,No,Travel_Rarely,1282,Research & Development,5,3,Other,1,32,3,58,3,5,Manager,3,Divorced,19094,10735,4,Y,No,11,3,4,80,1,26,3,2,14,13,4,8
32.0,Yes,Travel_Frequently,1125,Research & Development,16,1,Life Sciences,1,33,2,72,1,1,Research Scientist,1,Single,3919,4681,1,Y,Yes,22,4,2,80,0,10,5,3,10,2,6,7
42.0,No,Travel_Rarely,691,Sales,8,4,Marketing,1,35,3,48,3,2,Sales Executive,2,Married,6825,21173,0,Y,No,11,3,4,80,1,10,2,3,9,7,4,2
44.0,No,Travel_Rarely,477,Research & Development,7,4,Medical,1,36,1,42,2,3,Healthcare Representative,4,Married,10248,2094,3,Y,No,14,3,4,80,1,24,4,3,22,6,5,17
46.0,No,Travel_Rarely,705,Sales,2,4,Marketing,1,38,2,83,3,5,Manager,1,Single,18947,22822,3,Y,No,12,3,4,80,0,22,2,2,2,2,2,1
