Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
36.0,No,Travel_Rarely,530,Sales,2,4,Life Sciences,1,1710,3,51,3,2,Sales Representative,4,Single,4502,7439,3,Y,No,15,3,3,80,0,17,2,2,13,7,6,7
45.0,No,Non-Travel,1238,Research & Development,1,1,Life Sciences,1,1712,3,74,2,3,Healthcare Representative,3,Married,10748,3395,3,Y,No,23,4,4,80,1,25,3,2,23,15,14,4
24.0,Yes,Travel_Rarely,240,Human Resources,22,1,Human Resources,1,1714,4,58,1,1,Human Resources,3,Married,1555,11585,1,Y,No,11,3,3,80,1,1,2,3,1,0,0,0
47.0,Yes,Travel_Frequently,1093,Sales,9,3,Life Sciences,1,1716,3,82,1,4,Sales Executive,3,Married,12936,24164,7,Y,No,11,3,3,80,0,25,3,1,23,5,14,10
26.0,No,Travel_Rarely,390,Research & Development,17,4,Medical,1,1718,4,62,1,1,Laboratory Technician,3,Married,2305,6217,1,Y,No,15,3,3,80,3,3,3,4,3,2,0,2
45.0,No,Travel_Rarely,1005,Research & Development,28,2,Technical Degree,1,1719,4,48,2,4,Research Director,2,Single,16704,17119,1,Y,No,11,3,3,80,0,21,2,3,21,6,8,6
32.0,No,Travel_Frequently,585,Research & Development,10,3,Life Sciences,1,1720,1,56,3,1,Research Scientist,3,Married,3433,17360,6,Y,No,13,3,1,80,1,10,3,2,5,2,1,3
31.0,No,Travel_Rarely,741,Research & Development,2,4,Life Sciences,1,1721,2,69,3,1,Laboratory Technician,3,Married,3477,18103,1,Y,No,14,3,4,80,1,6,2,4,5,2,0,3
41.0,No,Non-Travel,552,Human Resources,4,3,Human Resources,1,1722,3,60,1,2,Human Resources,2,Married,6430,20794,6,Y,No,19,3,2,80,1,10,4,3,3,2,1,2
40.0,No,Travel_Rarely,369,Research & Development,8,2,Life Sciences,1,1724,2,92,3,2,Manufacturing Director,1,Married,6516,5041,2,Y,Yes,16,3,2,80,1,18,3,3,1,0,0,0
