Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
32.0,No,Travel_Rarely,859,Research & Development,4,3,Life Sciences,1,830,3,98,2,2,Manufacturing Director,3,Married,6162,19124,1,Y,No,12,3,3,80,1,14,3,3,14,13,6,8
40.0,No,Travel_Frequently,720,Research & Development,16,4,Medical,1,832,1,51,2,2,Laboratory Technician,3,Single,5094,11983,6,Y,No,14,3,4,80,0,10,6,3,1,0,0,0
30.0,No,Travel_Rarely,946,Research & Development,2,3,Medical,1,833,3,52,2,2,Manufacturing Director,4,Single,6877,20234,5,Y,Yes,24,4,2,80,0,12,4,2,0,0,0,0
45.0,No,Travel_Rarely,252,Research & Development,2,3,Life Sciences,1,834,2,95,2,1,Research Scientist,3,Single,2274,6153,1,Y,No,14,3,4,80,0,1,3,3,1,0,0,0
42.0,No,Travel_Rarely,933,Research & Development,29,3,Life Sciences,1,836,2,98,3,2,Manufacturing Director,2,Married,4434,11806,1,Y,No,13,3,4,80,1,10,3,2,9,8,7,8
38.0,No,Travel_Frequently,471,Research & Development,12,3,Life Sciences,1,837,1,45,2,2,Healthcare Representative,1,Divorced,6288,4284,2,Y,No,15,3,3,80,1,13,3,2,4,3,1,2
34.0,No,Travel_Frequently,702,Research & Development,16,4,Life Sciences,1,838,3,100,2,1,Research Scientist,4,Single,2553,8306,1,Y,No,16,3,3,80,0,6,3,3,5,2,1,3
49.0,Yes,Travel_Rarely,1184,Sales,11,3,Marketing,1,840,3,43,3,3,Sales Executive,4,Married,7654,5860,1,Y,No,18,3,1,80,2,9,3,4,9,8,7,7
55.0,Yes,Travel_Rarely,436,Sales,2,1,Medical,1,842,3,37,3,2,Sales Executive,4,Single,5160,21519,4,Y,No,16,3,3,80,0,12,3,2,9,7,7,3
43.0,No,Travel_Rarely,589,Research & Development,14,2,Life Sciences,1,843,2,94,3,4,Research Director,1,Married,17159,5200,6,Y,No,24,4,3,80,1,22,3,3,4,1,1,0
