Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
41.0,No,Travel_Frequently,1018,Sales,1,3,Marketing,1,1349,3,66,3,2,Sales Executive,1,Divorced,4103,4297,0,Y,No,17,3,4,80,1,10,2,3,9,3,1,7
35.0,No,Travel_Frequently,482,Research & Development,4,4,Life Sciences,1,1350,3,87,3,2,Research Scientist,3,Single,4249,2690,1,Y,Yes,11,3,2,80,0,9,3,3,9,6,1,1
51.0,No,Travel_Rarely,770,Human Resources,5,3,Life Sciences,1,1352,3,84,3,4,Manager,2,Divorced,14026,17588,1,Y,Yes,11,3,2,80,1,33,2,3,33,9,0,10
38.0,No,Travel_Rarely,1009,Sales,2,2,Life Sciences,1,1355,2,31,3,2,Sales Executive,1,Divorced,6893,19461,3,Y,No,15,3,4,80,1,11,3,3,7,7,1,7
34.0,No,Travel_Rarely,507,Sales,15,2,Medical,1,1356,3,66,3,2,Sales Executive,1,Single,6125,23553,1,Y,No,12,3,4,80,0,10,6,4,10,8,9,6
25.0,No,Travel_Rarely,882,Research & Development,19,1,Medical,1,1358,4,67,3,1,Laboratory Technician,4,Married,3669,9075,3,Y,No,11,3,3,80,3,7,6,2,3,2,1,2
58.0,Yes,Travel_Rarely,601,Research & Development,7,4,Medical,1,1360,3,53,2,3,Manufacturing Director,1,Married,10008,12023,7,Y,Yes,14,3,4,80,0,31,0,2,10,9,5,9
40.0,No,Travel_Rarely,329,Research & Development,1,4,Life Sciences,1,1361,2,88,3,1,Laboratory Technician,2,Married,2387,6762,3,Y,No,22,4,3,80,1,7,3,3,4,2,0,3
36.0,No,Travel_Frequently,607,Sales,7,3,Marketing,1,1362,1,83,4,2,Sales Executive,1,Married,4639,2261,2,Y,No,16,3,4,80,1,17,2,2,15,7,6,13
48.0,No,Travel_Rarely,855,Research & Development,4,3,Life Sciences,1,1363,4,54,3,3,Manufacturing Director,4,Single,7898,18706,1,Y,No,11,3,3,80,0,11,2,3,10,9,0,8
