Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
22.0,No,Travel_Rarely,1230,Research & Development,1,2,Life Sciences,1,872,4,33,2,2,Manufacturing Director,4,Married,4775,19146,6,Y,No,22,4,1,80,2,4,2,1,2,2,2,2
44.0,No,Travel_Rarely,986,Research & Development,8,4,Life Sciences,1,874,1,62,4,1,Laboratory Technician,4,Married,2818,5044,2,Y,Yes,24,4,3,80,1,10,2,2,3,2,0,2
42.0,No,Travel_Frequently,1271,Research & Development,2,1,Medical,1,875,2,35,3,1,Research Scientist,4,Single,2515,9068,5,Y,Yes,14,3,4,80,0,8,2,3,2,1,2,2
36.0,No,Travel_Rarely,1278,Human Resources,8,3,Life Sciences,1,878,1,77,2,1,Human Resources,1,Married,2342,8635,0,Y,No,21,4,3,80,0,6,3,3,5,4,0,3
25.0,No,Travel_Rarely,141,Sales,3,1,Other,1,879,3,98,3,2,Sales Executive,1,Married,4194,14363,1,Y,Yes,18,3,4,80,0,5,3,3,5,3,0,3
35.0,No,Travel_Rarely,607,Research & Development,9,3,Life Sciences,1,880,4,66,2,3,Manufacturing Director,3,Married,10685,23457,1,Y,Yes,20,4,2,80,1,17,2,3,17,14,5,15
35.0,Yes,Travel_Frequently,130,Research & Development,25,4,Life Sciences,1,881,4,96,3,1,Research Scientist,2,Divorced,2022,16612,1,Y,Yes,19,3,1,80,1,10,3,2,10,2,7,8
32.0,No,Non-Travel,300,Research & Development,1,3,Life Sciences,1,882,4,61,3,1,Laboratory Technician,4,Divorced,2314,9148,0,Y,No,12,3,2,80,1,4,2,3,3,0,0,2
25.0,No,Travel_Rarely,583,Sales,4,1,Marketing,1,885,3,87,2,2,Sales Executive,1,Married,4256,18154,1,Y,No,12,3,1,80,0,5,1,4,5,2,0,3
49.0,No,Travel_Rarely,1418,Research & Development,1,3,Technical Degree,1,887,3,36,3,1,Research Scientist,1,Married,3580,10554,2,Y,No,16,3,2,80,1,7,2,3,4,2,0,2
