Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
35.0,No,Travel_Rarely,384,Sales,8,4,Life Sciences,1,805,1,72,3,1,Sales Representative,4,Married,2572,20317,1,Y,No,16,3,2,80,1,3,1,2,3,2,0,2
30.0,No,Travel_Rarely,921,Research & Development,1,3,Life Sciences,1,806,4,38,1,1,Laboratory Technician,3,Married,3833,24375,3,Y,No,21,4,3,80,2,7,2,3,2,2,0,2
40.0,No,Travel_Frequently,791,Research & Development,2,2,Medical,1,807,3,38,4,2,Healthcare Representative,2,Married,4244,9931,1,Y,No,24,4,4,80,1,8,2,3,8,7,3,7
34.0,No,Travel_Rarely,1111,Sales,8,2,Life Sciences,1,808,3,93,3,2,Sales Executive,1,Married,6500,13305,5,Y,No,17,3,2,80,1,6,1,3,3,2,1,2
42.0,No,Travel_Frequently,570,Research & Development,8,3,Life Sciences,1,809,2,66,3,5,Manager,4,Divorced,18430,16225,1,Y,No,13,3,2,80,1,24,4,2,24,7,14,9
23.0,Yes,Travel_Rarely,1243,Research & Development,6,3,Life Sciences,1,811,3,63,4,1,Laboratory Technician,1,Married,1601,3445,1,Y,Yes,21,4,3,80,2,1,2,3,0,0,0,0
24.0,No,Non-Travel,1092,Research & Development,9,3,Life Sciences,1,812,3,60,2,1,Laboratory Technician,2,Divorced,2694,26551,1,Y,No,11,3,3,80,3,1,4,3,1,0,0,0
52.0,No,Travel_Rarely,1325,Research & Development,11,4,Life Sciences,1,813,4,82,3,2,Laboratory Technician,3,Married,3149,21821,8,Y,No,20,4,2,80,1,9,3,3,5,2,1,4
50.0,No,Travel_Rarely,691,Research & Development,2,3,Medical,1,815,3,64,3,4,Research Director,3,Married,17639,6881,5,Y,No,16,3,4,80,0,30,3,3,4,3,0,3
29.0,Yes,Travel_Rarely,805,Research & Development,1,2,Life Sciences,1,816,2,36,2,1,Laboratory Technician,1,Married,2319,6689,1,Y,Yes,11,3,4,80,1,1,1,3,1,0,0,0
