Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
33.0,No,Travel_Rarely,213,Research & Development,7,3,Medical,1,817,3,49,3,3,Research Director,3,Married,11691,25995,0,Y,No,11,3,4,80,0,14,3,4,13,9,3,7
33.0,Yes,Travel_Rarely,118,Sales,16,3,Marketing,1,819,1,69,3,2,Sales Executive,1,Single,5324,26507,5,Y,No,15,3,3,80,0,6,3,3,3,2,0,2
47.0,No,Travel_Rarely,202,Research & Development,2,2,Other,1,820,3,33,3,4,Manager,4,Married,16752,12982,1,Y,Yes,11,3,3,80,1,26,3,2,26,14,3,0
36.0,No,Travel_Rarely,676,Research & Development,1,3,Other,1,823,3,35,3,2,Manufacturing Director,2,Married,5228,23361,0,Y,No,15,3,1,80,1,10,2,3,9,7,0,5
29.0,No,Travel_Rarely,1252,Research & Development,23,2,Life Sciences,1,824,3,81,4,1,Research Scientist,3,Married,2700,23779,1,Y,No,24,4,3,80,1,10,3,3,10,7,0,7
58.0,Yes,Travel_Rarely,286,Research & Development,2,4,Life Sciences,1,825,4,31,3,5,Research Director,2,Single,19246,25761,7,Y,Yes,12,3,4,80,0,40,2,3,31,15,13,8
35.0,No,Travel_Rarely,1258,Research & Development,1,4,Life Sciences,1,826,4,40,4,1,Research Scientist,3,Single,2506,13301,3,Y,No,13,3,3,80,0,7,0,3,2,2,2,2
42.0,No,Travel_Rarely,932,Research & Development,1,2,Life Sciences,1,827,4,43,2,2,Manufacturing Director,4,Married,6062,4051,9,Y,Yes,13,3,4,80,1,8,4,3,4,3,0,2
28.0,Yes,Travel_Rarely,890,Research & Development,2,4,Medical,1,828,3,46,3,1,Research Scientist,3,Single,4382,16374,6,Y,No,17,3,4,80,0,5,3,2,2,2,2,1
36.0,No,Travel_Rarely,1041,Human Resources,13,3,Human Resources,1,829,3,36,3,1,Human Resources,2,Married,2143,25527,4,Y,No,13,3,2,80,1,8,2,3,5,2,0,4
