Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
37.0,Yes,Travel_Frequently,504,Research & Development,10,3,Medical,1,342,1,61,3,3,Manufacturing Director,3,Divorced,10048,22573,6,Y,No,11,3,2,80,2,17,5,3,1,0,0,0
39.0,No,Travel_Frequently,505,Research & Development,2,4,Technical Degree,1,343,3,64,3,3,Healthcare Representative,3,Single,10938,6420,0,Y,No,25,4,4,80,0,20,1,3,19,6,11,8
29.0,No,Travel_Rarely,665,Research & Development,15,3,Life Sciences,1,346,3,60,3,1,Research Scientist,4,Single,2340,22673,1,Y,No,19,3,1,80,0,6,1,3,6,5,1,5
42.0,No,Travel_Rarely,916,Research & Development,17,2,Life Sciences,1,347,4,82,4,2,Research Scientist,1,Single,6545,23016,3,Y,Yes,13,3,3,80,0,10,1,3,3,2,0,2
29.0,No,Travel_Rarely,1247,Sales,20,2,Marketing,1,349,4,45,3,2,Sales Executive,4,Divorced,6931,10732,2,Y,No,14,3,4,80,1,10,2,3,3,2,0,2
25.0,No,Travel_Rarely,685,Research & Development,1,3,Life Sciences,1,350,1,62,3,2,Manufacturing Director,3,Married,4898,7505,0,Y,No,12,3,4,80,2,5,3,3,4,2,1,2
42.0,No,Travel_Rarely,269,Research & Development,2,3,Medical,1,351,4,56,2,1,Laboratory Technician,1,Divorced,2593,8007,0,Y,Yes,11,3,3,80,1,10,4,3,9,6,7,8
40.0,No,Travel_Rarely,1416,Research & Development,2,2,Medical,1,352,1,49,3,5,Research Director,3,Divorced,19436,5949,0,Y,No,19,3,4,80,1,22,5,3,21,7,3,9
51.0,No,Travel_Rarely,833,Research & Development,1,3,Life Sciences,1,353,3,96,3,1,Research Scientist,4,Married,2723,23231,1,Y,No,11,3,2,80,0,1,0,2,1,0,0,0
31.0,Yes,Travel_Frequently,307,Research & Development,29,2,Medical,1,355,3,71,2,1,Laboratory Technician,2,Single,3479,11652,0,Y,No,11,3,2,80,0,6,2,4,5,4,1,4
