Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
35.0,No,Travel_Rarely,682,Sales,18,4,Medical,1,1945,2,71,3,2,Sales Executive,1,Married,5561,15975,0,Y,No,16,3,4,80,1,6,2,1,5,3,0,4
28.0,No,Non-Travel,1103,Research & Development,16,3,Medical,1,1947,3,49,3,1,Research Scientist,3,Single,2144,2122,1,Y,No,14,3,3,80,0,5,3,2,5,3,1,4
31.0,No,Non-Travel,976,Research & Development,3,2,Medical,1,1948,3,48,3,1,Research Scientist,1,Divorced,3065,3995,1,Y,Yes,13,3,4,80,1,4,3,4,4,2,2,3
36.0,No,Non-Travel,1351,Research & Development,9,4,Life Sciences,1,1949,1,66,4,1,Laboratory Technician,2,Married,2810,9238,1,Y,No,22,4,2,80,0,5,3,3,5,4,0,2
34.0,No,Travel_Rarely,937,Sales,1,3,Marketing,1,1950,1,32,3,3,Sales Executive,4,Single,9888,6770,1,Y,No,21,4,1,80,0,14,3,2,14,8,2,1
34.0,No,Travel_Rarely,1239,Sales,13,4,Medical,1,1951,4,39,3,3,Sales Executive,3,Divorced,8628,22914,1,Y,No,18,3,3,80,1,9,2,2,8,7,1,1
26.0,No,Travel_Rarely,157,Research & Development,1,3,Medical,1,1952,3,95,3,1,Laboratory Technician,1,Single,2867,20006,0,Y,No,13,3,4,80,0,8,6,2,7,7,7,6
29.0,No,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,1954,1,89,3,2,Healthcare Representative,1,Married,5373,6225,0,Y,No,12,3,1,80,1,6,5,2,5,3,0,2
32.0,No,Non-Travel,1146,Research & Development,15,4,Medical,1,1955,3,34,3,2,Healthcare Representative,4,Divorced,6667,16542,5,Y,No,18,3,2,80,1,9,6,3,5,1,1,2
31.0,No,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,1,1956,4,48,1,2,Research Scientist,1,Married,5003,5771,1,Y,No,21,4,2,80,0,10,6,3,10,8,8,7
