Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
52.0,No,Travel_Rarely,1323,Research & Development,2,3,Life Sciences,1,316,3,89,2,1,Laboratory Technician,4,Single,3212,3300,7,Y,No,15,3,2,80,0,6,3,2,2,2,2,2
42.0,No,Travel_Rarely,532,Research & Development,4,2,Technical Degree,1,319,3,58,3,5,Manager,4,Married,19232,4933,1,Y,No,11,3,4,80,0,22,3,3,22,17,11,15
59.0,No,Travel_Rarely,818,Human Resources,6,2,Medical,1,321,2,52,3,1,Human Resources,3,Married,2267,25657,8,Y,No,17,3,4,80,0,7,2,2,2,2,2,2
50.0,No,Travel_Rarely,854,Sales,1,4,Medical,1,323,4,68,3,5,Manager,4,Divorced,19517,24118,3,Y,No,11,3,3,80,1,32,3,2,7,0,0,6
33.0,Yes,Travel_Rarely,813,Research & Development,14,3,Medical,1,325,3,58,3,1,Laboratory Technician,4,Married,2436,22149,5,Y,Yes,13,3,3,80,1,8,2,1,5,4,0,4
43.0,No,Travel_Rarely,1034,Sales,16,3,Marketing,1,327,4,80,3,4,Manager,4,Married,16064,7744,5,Y,Yes,22,4,3,80,1,22,3,3,17,13,1,9
33.0,Yes,Travel_Rarely,465,Research & Development,2,2,Life Sciences,1,328,1,39,3,1,Laboratory Technician,1,Married,2707,21509,7,Y,No,20,4,1,80,0,13,3,4,9,7,1,7
52.0,No,Non-Travel,771,Sales,2,4,Life Sciences,1,329,1,79,2,5,Manager,3,Single,19068,21030,1,Y,Yes,18,3,4,80,0,33,2,4,33,7,15,12
32.0,No,Travel_Rarely,1401,Sales,4,2,Life Sciences,1,330,3,56,3,1,Sales Representative,2,Married,3931,20990,2,Y,No,11,3,1,80,1,6,5,3,4,3,1,2
32.0,Yes,Travel_Rarely,515,Research & Development,1,3,Life Sciences,1,331,4,62,2,1,Laboratory Technician,3,Single,3730,9571,0,Y,Yes,14,3,4,80,0,4,2,1,3,2,1,2
