Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
47.0,No,Non-Travel,1169,Research & Development,14,4,Technical Degree,1,1934,3,64,3,2,Research Scientist,2,Married,5467,2125,8,Y,No,18,3,3,80,1,16,4,4,8,7,1,7
56.0,No,Travel_Rarely,1443,Sales,11,5,Marketing,1,1935,4,89,2,2,Sales Executive,1,Married,5380,20328,4,Y,No,16,3,3,80,1,6,3,3,0,0,0,0
39.0,No,Travel_Rarely,867,Research & Development,9,2,Medical,1,1936,1,87,3,2,Manufacturing Director,1,Married,5151,12315,1,Y,No,25,4,4,80,1,10,3,3,10,0,7,9
38.0,No,Travel_Frequently,1394,Research & Development,8,3,Medical,1,1937,4,58,2,2,Research Scientist,2,Divorced,2133,18115,1,Y,Yes,16,3,3,80,1,20,3,3,20,11,0,7
58.0,No,Travel_Rarely,605,Sales,21,3,Life Sciences,1,1938,4,72,3,4,Manager,4,Married,17875,11761,4,Y,Yes,13,3,3,80,1,29,2,2,1,0,0,0
32.0,Yes,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,1939,1,47,4,1,Research Scientist,3,Single,2432,15318,3,Y,Yes,14,3,1,80,0,8,2,3,4,1,0,3
38.0,No,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,1,1940,2,71,3,1,Research Scientist,4,Divorced,4771,14293,2,Y,No,19,3,4,80,2,10,0,4,5,2,0,3
49.0,No,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,1,1941,2,42,3,5,Research Director,4,Married,19161,13738,3,Y,No,15,3,4,80,0,28,3,3,5,4,4,3
42.0,No,Travel_Rarely,419,Sales,12,4,Marketing,1,1943,2,77,3,2,Sales Executive,4,Divorced,5087,2900,3,Y,Yes,12,3,3,80,2,14,4,3,0,0,0,0
27.0,Yes,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,1944,1,58,2,1,Human Resources,2,Married,2863,19555,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0
