Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
58.0,Yes,Travel_Frequently,781,Research & Development,2,1,Life Sciences,1,918,4,57,2,1,Laboratory Technician,4,Divorced,2380,13384,9,Y,Yes,14,3,4,80,1,3,3,2,1,0,0,0
43.0,No,Travel_Rarely,177,Research & Development,8,3,Life Sciences,1,920,1,55,3,2,Manufacturing Director,2,Divorced,4765,23814,4,Y,No,21,4,3,80,1,4,2,4,1,0,0,0
20.0,Yes,Travel_Rarely,500,Sales,2,3,Medical,1,922,3,49,2,1,Sales Representative,3,Single,2044,22052,1,Y,No,13,3,4,80,0,2,3,2,2,2,0,2
21.0,Yes,Travel_Rarely,1427,Research & Development,18,1,Other,1,923,4,65,3,1,Research Scientist,4,Single,2693,8870,1,Y,No,19,3,1,80,0,1,3,2,1,0,0,0
36.0,No,Travel_Rarely,1425,Research & Development,14,1,Life Sciences,1,924,3,68,3,2,Healthcare Representative,4,Married,6586,4821,0,Y,Yes,17,3,1,80,1,17,2,2,16,8,4,11
47.0,No,Travel_Rarely,1454,Sales,2,4,Life Sciences,1,925,4,65,2,1,Sales Representative,4,Single,3294,13137,1,Y,Yes,18,3,1,80,0,3,3,2,3,2,1,2
22.0,Yes,Travel_Rarely,617,Research & Development,3,1,Life Sciences,1,926,2,34,3,2,Manufacturing Director,3,Married,4171,10022,0,Y,Yes,19,3,1,80,1,4,3,4,3,2,0,2
41.0,Yes,Travel_Rarely,1085,Research & Development,2,4,Life Sciences,1,927,2,57,1,1,Laboratory Technician,4,Divorced,2778,17725,4,Y,Yes,13,3,3,80,1,10,1,2,7,7,1,0
28.0,No,Travel_Rarely,995,Research & Development,9,3,Medical,1,930,3,77,3,1,Research Scientist,3,Divorced,2377,9834,5,Y,No,18,3,2,80,1,6,2,3,2,2,2,2
39.0,Yes,Travel_Rarely,1122,Research & Development,6,3,Medical,1,932,4,70,3,1,Laboratory Technician,1,Married,2404,4303,7,Y,Yes,21,4,4,80,0,8,2,1,2,2,2,2
