Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
39.0,No,Travel_Rarely,1431,Research & Development,1,4,Medical,1,332,3,96,3,1,Laboratory Technician,3,Divorced,2232,15417,7,Y,No,14,3,3,80,3,7,1,3,3,2,1,2
32.0,No,Non-Travel,976,Sales,26,4,Marketing,1,333,3,100,3,2,Sales Executive,4,Married,4465,12069,0,Y,No,18,3,1,80,0,4,2,3,3,2,2,2
41.0,No,Travel_Rarely,1411,Research & Development,19,2,Life Sciences,1,334,3,36,3,2,Research Scientist,1,Divorced,3072,19877,2,Y,No,16,3,1,80,2,17,2,2,1,0,0,0
40.0,No,Travel_Rarely,1300,Research & Development,24,2,Technical Degree,1,335,1,62,3,2,Research Scientist,4,Divorced,3319,24447,1,Y,No,17,3,1,80,2,9,3,3,9,8,4,7
45.0,No,Travel_Rarely,252,Research & Development,1,3,Other,1,336,3,70,4,5,Manager,4,Married,19202,15970,0,Y,No,11,3,3,80,1,25,2,3,24,0,1,7
31.0,No,Travel_Frequently,1327,Research & Development,3,4,Medical,1,337,2,73,3,3,Research Director,3,Divorced,13675,13523,9,Y,No,12,3,1,80,1,9,3,3,2,2,2,2
33.0,No,Travel_Rarely,832,Research & Development,5,4,Life Sciences,1,338,3,63,2,1,Research Scientist,4,Married,2911,14776,1,Y,No,13,3,3,80,1,2,2,2,2,2,0,2
34.0,No,Travel_Rarely,470,Research & Development,2,4,Life Sciences,1,339,4,84,2,2,Manufacturing Director,1,Married,5957,23687,6,Y,No,13,3,2,80,1,13,3,3,11,9,5,9
37.0,No,Travel_Rarely,1017,Research & Development,1,2,Medical,1,340,3,83,2,1,Research Scientist,1,Married,3920,18697,2,Y,No,14,3,1,80,1,17,2,2,3,1,0,2
45.0,No,Travel_Frequently,1199,Research & Development,7,4,Life Sciences,1,341,1,77,4,2,Manufacturing Director,3,Married,6434,5118,4,Y,No,17,3,4,80,1,9,1,3,3,2,0,2
